,id_lattes,titulo,autores,terms
1453,6047558532744259,Ajuste de um Controlador PID através de Algoritmos Genéticos,"MAZZUCCO, M. M.; CLAUMANN, Carlos Alberto; CARLSON, L. H. C.; BOLZAN, Ariovaldo; BARCIA, R. M.","[('algoritmos', 'ajuste de um controlador pid através de algoritmos genéticos')]"
1454,6161888127051479,Algoritmos de Mínimos Quadrados Rápidos para Filtragem e Predição Adaptativa,"Romano, J.M.T.","[('algoritmos', 'algoritmos de mínimos quadrados rápidos para filtragem e predição adaptativa'), ('mínimos quadrados', 'algoritmos de mínimos quadrados rápidos para filtragem e predição adaptativa')]"
1455,6161888127051479,Um Algoritmo de Mínimos Quadrados por Filtragem Adaptativa com Restrições Lineares,"RESENDE, L. S.; Romano, J.M.T.; BELLANGER, M.","[('mínimos quadrados', 'um algoritmo de mínimos quadrados por filtragem adaptativa com restrições lineares')]"
1456,6161888127051479,esempenho de Algoritmos de Antenas Adaptativas para Processamento Estritamente e Largamente Linear,"CHINATTO, A.; JUNQUEIRA, Cynthia; ROMANO, J. M. T.","[('algoritmos', 'esempenho de algoritmos de antenas adaptativas para processamento estritamente e largamente linear')]"
1457,6161888127051479,Implementação em FPGA de Algoritmos NCMA Aplicados a Beamforming,"CHINATTO, A.; JUNQUEIRA, Cynthia; Romano, Joao M. T.","[('algoritmos', 'implementação em fpga de algoritmos ncma aplicados a beamforming')]"
1458,6185392150719799,Utilização de Algoritmos Genéticos para Ajuste de Curvas Yield-Density a Dados de Recalques Superficiais Gerados pela Escavação de Túneis,PAULO GUSTAVO CAVALCANTE LINS; ISABELA DOS ANJOS SILVA; TARCÍSIO BARRETO CELESTINO,"[('algoritmos', 'utilização de algoritmos genéticos para ajuste de curvas yield-density a dados de recalques superficiais gerados pela escavação de túneis')]"
1459,6190451622079709,Otimização multi-objetivo e Desenvolvimento Orientado pelo Transporte: algoritmos evolutivos em estratégias de planejamento urbano,"LIMA, FERNANDO; KOS, JOSE RIPPER; MONTENEGRO, NUNO","[('algoritmos', 'otimização multi-objetivo e desenvolvimento orientado pelo transporte: algoritmos evolutivos em estratégias de planejamento urbano'), ('algoritmos evolutivos', 'otimização multi-objetivo e desenvolvimento orientado pelo transporte: algoritmos evolutivos em estratégias de planejamento urbano')]"
1460,6197977154367709,Estudo Exploratório sobre a Utilização de Algoritmos de Mineração de Dados na Predição e Caracterização da Qualidade de Objetos de Aprendizagem no Repositório MERLOT,"CECHINEL, C.; SANCHEZ-ALONSO, S.; SICILIA, M.; MATTOS, Merisandra Côrtes de","[('algoritmos', 'estudo exploratório sobre a utilização de algoritmos de mineração de dados na predição e caracterização da qualidade de objetos de aprendizagem no repositório merlot')]"
1461,6197977154367709,"Os algoritmos Fuzzy C-Means, Robust C-Prototypes e Unsupervised Robust C-Prototypes aplicados à base de dados das Bacias Hidrográficas da Região Carbonífera de Criciúma","CROTTI JUNIOR, A.; PALHANO, M. B.; FELIPPE, G.; SIMÕES, P. W. T. A.; MENEZES, C. T.; GARCIA, Merisandra Côrtes de Mattos","[('algoritmos', 'os algoritmos fuzzy c-means, robust c-prototypes e unsupervised robust c-prototypes aplicados à base de dados das bacias hidrográficas da região carbonífera de criciúma')]"
1462,6197977154367709,Algoritmos de Inteligência de Enxames por Colônia de Formigas na Análise de Indicadores Ambientais de Bacias Hidrográficas,"GHELLERE, S. L.; FELIPPE, G.; PALHANO, M. B.; PEREIRA, R. M.; MADEIRA, Kristian; MENEZES, C. T.; GARCIA, Merisandra Côrtes de Mattos","[('algoritmos', 'algoritmos de inteligência de enxames por colônia de formigas na análise de indicadores ambientais de bacias hidrográficas')]"
1463,6197977154367709,Medidas de Qualidade Aplicadas aos Algoritmos de Agrupamento da Shell Orion Data Mining Engine,"PALHANO, M. B.; FELIPPE, G.; PEREIRA, R. M.; RAMOS, A. J.; BARBOSA, Ana Claudia Garcia; GARCIA, Merisandra Côrtes de Mattos","[('algoritmos', 'medidas de qualidade aplicadas aos algoritmos de agrupamento da shell orion data mining engine')]"
1464,6219659796337029,Algoritmos para Navegação Inercial Strapdown com Múltiplas Taxas de Amostragem,"Campos, R. de F. E.; WALDMANN, J.","[('algoritmos', 'algoritmos para navegação inercial strapdown com múltiplas taxas de amostragem')]"
1465,6240608365720359,"Planejamento e Simulação de Trajetória de Robô de Soldagem, utilizando Algoritmos Genéticos","LACERDA, J. M.","[('algoritmos', 'planejamento e simulação de trajetória de robô de soldagem, utilizando algoritmos genéticos')]"
1466,6332973406361489,Metodologia semi-automática para extração 3D de Rodovias usando programação dinâmica e geometria epipolar,"GALLIS, R. B. A.; DAL POZ, A. P.; VALE, G. M.; BARBOSA, R. L.; SILVA, J. F. C.","[('programação dinâmica', 'metodologia semi-automática para extração 3d de rodovias usando programação dinâmica e geometria epipolar')]"
1467,6349404264174619,Algoritmos para ordenacao de nós de redes elétricas e aplicações,"PADILHA, A.; A.Morelato, A.L.M. França","[('algoritmos', 'algoritmos para ordenacao de nós de redes elétricas e aplicações')]"
1468,6349404264174619,Algoritmos para Roteamento de Leituristas,"USBERTI, Fábio L.; FRANCA, Paulo M.; A.Morelato, A.L.M. França; GARCIA, Vinícius J.","[('algoritmos', 'algoritmos para roteamento de leituristas')]"
1469,6390710945299569,Construção e aplicação de um modelo de reciclagem de resíduos sólidos siderúrgicos usando-se o processo de hierarquização analítica e programação linear,"SILVA, G. F. B. L.; MOURAO, M. B.; TAKANO, C.; CAPOCCHI, J. D. T.; NACIMENTO, R. C.","[('programação linear', 'construção e aplicação de um modelo de reciclagem de resíduos sólidos siderúrgicos usando-se o processo de hierarquização analítica e programação linear')]"
1470,6392305131339969,Avaliando o Significado de Seqüências Alinhadas por Algoritmos Globais,"MACIEL, C. D.","[('algoritmos', 'avaliando o significado de seqüências alinhadas por algoritmos globais')]"
1471,6500634130153939,Aplicação de Algoritmos Genéticos na Elaboração de Horários Escolares: o estudo do caso Inteliway,"SOBREIRA NETTO, F.","[('algoritmos', 'aplicação de algoritmos genéticos na elaboração de horários escolares: o estudo do caso inteliway')]"
1472,6509450210637509,DIMENSIONAMENTO OTIMIZADO DE VIGAS MISTAS CELULARES UTILIZANDO ALGORITMOS GENÉTICOS,"RAMOS, J. R. S.; ALVES, E. C.; ALVES, E. C.","[('algoritmos', 'dimensionamento otimizado de vigas mistas celulares utilizando algoritmos genéticos')]"
1473,6509450210637509,Otimização de amortecedores de massas sintonizadas recorrendo a algoritmos  genéticos,"KERKOFF, M. A.; ESTEVAO, J. M. C.; ALVES, E. C.; ALVES, E. C.","[('algoritmos', 'otimização de amortecedores de massas sintonizadas recorrendo a algoritmos  genéticos')]"
1474,6560453795581039,Algoritmos Numéricos x Software Numérico: Uma visão do engenheiro de software,"ROCHA, A. R. C.; AGUIAR, T. C.; NASCIMENTO, E. M.; FERREIRA, R. L.","[('algoritmos', 'algoritmos numéricos x software numérico: uma visão do engenheiro de software')]"
1475,6593025662947989,Aplicação do problema do menor caminho via programação linear como ferramenta de planejamento de parques florestais.,"SOARES, T. S.; OLIVEIRA, P. R. S.; VALE, A. B.","[('programação linear', 'aplicação do problema do menor caminho via programação linear como ferramenta de planejamento de parques florestais.')]"
1476,6638118385289879,"Simulação de processo industrial utilizando redes de pert, mínimos quadrados e decomposição em valores singulares","BARCELOS, A. S.; BARCELOS, M. S.; CALADO, R. D.","[('mínimos quadrados', 'simulação de processo industrial utilizando redes de pert, mínimos quadrados e decomposição em valores singulares')]"
1477,6649977294511909,Analise de Algoritmos de Roteamento para MANETs,"CORRÊA, U. C.; MAR Dantas; MAZZOLA, V. B.","[('algoritmos', 'analise de algoritmos de roteamento para manets')]"
1478,6710144245596859,Um Sistema Computacional para Avaliação de Regras Induzidas por Algoritmos de Aprendizado de Máquina,"HORST, P.S.; MONARD, M. C.","[('algoritmos', 'um sistema computacional para avaliação de regras induzidas por algoritmos de aprendizado de máquina')]"
1479,6710144245596859,Um Módulo para Avaliação de Regras Induzidas por Algoritmos de Aprendizado de Máquina,"GOMES, A. K.; MONARD, M. C.","[('algoritmos', 'um módulo para avaliação de regras induzidas por algoritmos de aprendizado de máquina')]"
1480,6710144245596859,Seleção de Atributos para Algoritmos de Aprendizado de Máquina Supervisionado utilizando como Filtro a Dimensão Fractal (Trabalhos melhor avaliados das Jornadas Chilenas de Computación 2003),"LEE, H. D.; MONARD, M. C.","[('algoritmos', 'seleção de atributos para algoritmos de aprendizado de máquina supervisionado utilizando como filtro a dimensão fractal (trabalhos melhor avaliados das jornadas chilenas de computación 2003)')]"
1481,6710144245596859,Uma Metodologia para Auxiliar na Seleção de Atributos Relevantes usados por Algoritmos de Aprendizado no Processo de Mineração de Textos,"MARTINS, Cláudia A; MONARD, M. C.; MATSUBARA, E. T.","[('algoritmos', 'uma metodologia para auxiliar na seleção de atributos relevantes usados por algoritmos de aprendizado no processo de mineração de textos')]"
1482,6710144245596859,Utilizando Algoritmos de Aprendizado Semi-supervisionado Multivisão como Rotuladores de Texto,"MATSUBARA, E. T.; MONARD, M. C.","[('algoritmos', 'utilizando algoritmos de aprendizado semi-supervisionado multivisão como rotuladores de texto')]"
1483,6710144245596859,Uma Ferramenta para Converter Exemplos de Aprendizado do Formato Atributo-Valor para o Formato Apropriado ao Uso de Algoritmos de Programação Lógica Indutiva,"FERRO, M.; MONARD, M. C.","[('algoritmos', 'uma ferramenta para converter exemplos de aprendizado do formato atributo-valor para o formato apropriado ao uso de algoritmos de programação lógica indutiva')]"
1484,6710144245596859,Uma Proposta para Evoluir Classificadores Simbolicos utilizando Algoritmos Genéticos,"BERNARDINI, F. C.; MONARD, M. C.","[('algoritmos', 'uma proposta para evoluir classificadores simbolicos utilizando algoritmos genéticos')]"
1485,6710144245596859,Algoritmos de Aprendizado Baseado em Grafos para Classificação Multirrótulo,"CHERMAN, E.; SPOLAOR, N.; VALVERDE-REBAZA, J.; MONARD, M. C.","[('algoritmos', 'algoritmos de aprendizado baseado em grafos para classificação multirrótulo')]"
1486,6722436779210499,Implementação de uma unidade de processamento reconfigurável de algoritmos genéticos para controle de robôs móveis,"MORAES, P. A.; MIAZAKI, M.; SIMÕES, E. V.; MARQUES, E.","[('algoritmos', 'implementação de uma unidade de processamento reconfigurável de algoritmos genéticos para controle de robôs móveis')]"
1487,6722436779210499,Posicionamento de robôs com câmeras de vigilância através de algoritmos evolutivos,"JUNQUEIRA, R. F. P.; MIAZAKI, M.; SIMÕES, E. V.","[('algoritmos', 'posicionamento de robôs com câmeras de vigilância através de algoritmos evolutivos'), ('algoritmos evolutivos', 'posicionamento de robôs com câmeras de vigilância através de algoritmos evolutivos')]"
1488,6722436779210499,Algoritmos evolutivos no desenvolvimento de jogos adaptativos,"CROCOMO, M. K.; MIAZAKI, M.; SIMÕES, E. V.","[('algoritmos', 'algoritmos evolutivos no desenvolvimento de jogos adaptativos'), ('algoritmos evolutivos', 'algoritmos evolutivos no desenvolvimento de jogos adaptativos')]"
1489,6722436779210499,Algoritmos evolutivos para a produção de NPCs com comportamentos adaptativos,"CROCOMO, M. K.; MIAZAKI, M.; SIMÕES, E. V.","[('algoritmos', 'algoritmos evolutivos para a produção de npcs com comportamentos adaptativos'), ('algoritmos evolutivos', 'algoritmos evolutivos para a produção de npcs com comportamentos adaptativos')]"
1490,6776569904919279,Aplicando Algoritmos Genéticos ao problema de definição de escala de trabalho do corpo de enfermagem de um Hospital Universitário,"CAMILO-JUNIOR, C. G.; STELLE, D.","[('algoritmos', 'aplicando algoritmos genéticos ao problema de definição de escala de trabalho do corpo de enfermagem de um hospital universitário')]"
1491,6776569904919279,Algoritmos Culturais e Algoritmos Genéticos: uma análise comparativa de performance em um benchmark,"SILVA, H.; CAMILO-JUNIOR, C. G.","[('algoritmos', 'algoritmos culturais e algoritmos genéticos: uma análise comparativa de performance em um benchmark')]"
1492,6776569904919279,Algoritmos Genéticos versus Algoritmos de Otimização por Enxame de Partículas aplicadas a uma função multimodal,"VERONEZI, L.; CAMILO-JUNIOR, C. G.","[('algoritmos', 'algoritmos genéticos versus algoritmos de otimização por enxame de partículas aplicadas a uma função multimodal')]"
1493,6776569904919279,Uma Nova Abordagem Para Aumentar A Diversidade Genética Da População Inicial Em Algoritmos Genéticos,"SOUZA, T. H.; CAMILO-JUNIOR, C. G.","[('algoritmos', 'uma nova abordagem para aumentar a diversidade genética da população inicial em algoritmos genéticos')]"
1494,6776569904919279,Aplicando Algoritmos Genéticos e Algoritmos Culturais no Sequenciamento de Máquina com Penalidades por Antecipação e Atraso em uma Indústria Metalúrgica,"SANTOS, L. R.; SILVA, H.; CAMILO-JUNIOR, C. G.","[('algoritmos', 'aplicando algoritmos genéticos e algoritmos culturais no sequenciamento de máquina com penalidades por antecipação e atraso em uma indústria metalúrgica')]"
1495,6776569904919279,Um Operador de Mutação para Algoritmos Evolucionários na Seleção de Casos de Teste da Análise de Mutantes,"MARTINS, B.; LOBO, A. A.; LEITAO-JUNIOR, P. S.; CAMILO-JUNIOR, C. G.; Vincenzi, A. M. R.","[('algoritmos', 'um operador de mutação para algoritmos evolucionários na seleção de casos de teste da análise de mutantes')]"
1496,6849338900526119,Decodificação de Códigos Lineares Com Algoritmos Genéticos,"CARDOSO, Fabbryccio A. C. M.; ARANTES, D. S.","[('algoritmos', 'decodificação de códigos lineares com algoritmos genéticos')]"
1497,6851249342245429,Problemas de Deslocamento de Viaturas Militares pela rede ferroviária Federal (Uma Modelagem em Programação Linear),"MORETTI, A. R.; OLIVEIRA, Carla Silva; ROCHA, Nei C. S.; ARAUJO, L.H.C.","[('programação linear', 'problemas de deslocamento de viaturas militares pela rede ferroviária federal (uma modelagem em programação linear)')]"
1498,6952230707804809,MODELOS MATEMÁTICOS PARA A GESTÃO DE CUSTOS E RESULTADOS: UMA APLICAÇÃO DA PROGRAMAÇÃO DINÂMICA - X  CONGRESSO DE CUSTOS,"CORONADO, O.; PEREIRA, E.","[('programação dinâmica', 'modelos matemáticos para a gestão de custos e resultados: uma aplicação da programação dinâmica - x  congresso de custos')]"
1499,6954662222457389,Algoritmos para minimização do makespan em ambiente de máquina única com tempos de setup dependentes da sequência,"FRASCATTI, G.; FUJIWARA, G.; AMARAL, M.; NETO, ROBERTO FERNANDES TAVARES","[('algoritmos', 'algoritmos para minimização do makespan em ambiente de máquina única com tempos de setup dependentes da sequência')]"
1500,6972706454904139,Otimizando Custos no Combate da Dengue através de Algoritmos Genéticos,"BARSANTE, L. S.; CARDOSO, R. T. N.; ACEBAL, José Luiz","[('algoritmos', 'otimizando custos no combate da dengue através de algoritmos genéticos')]"
1501,6987563670816279,Projeto de Redes Ótimas de Distribuição de Energia Elétrica Utilizando Algoritmos Genéticos,"CARRANO, E. G.; NETO, O. M.; TAKAHASHI, R. H. C.","[('algoritmos', 'projeto de redes ótimas de distribuição de energia elétrica utilizando algoritmos genéticos')]"
1502,6987563670816279,Algoritmos Genéticos Aplicados ao Projeto e Planejamento de Expansão de Redes de Distribuição de Energia Elétrica,"CARRANO, E. G.; NETO, O. M.; TAKAHASHI, R. H. C.","[('algoritmos', 'algoritmos genéticos aplicados ao projeto e planejamento de expansão de redes de distribuição de energia elétrica')]"
1503,6987563670816279,Otimizações Mono-Objetivo e Multiobjetivo Aplicadas ao Projeto de Controladores Robustos em Sistemas de Energia Usando Algoritmos Genéticos,"SOUZA, B. B.; NETO, O. M.; TAKAHASHI, R. H. C.; CARRANO, E. G.; TAVARES, C. E.","[('algoritmos', 'otimizações mono-objetivo e multiobjetivo aplicadas ao projeto de controladores robustos em sistemas de energia usando algoritmos genéticos')]"
1504,6987563670816279,Projeto de Redes de Distribuição de Energia Elétrica Utilizando Algoritmos Inspirados no Sistema Imunológico,"CARRANO, E. G.; SOUZA, B. B.; NETO, O. M.; TAKAHASHI, R. H. C.","[('algoritmos', 'projeto de redes de distribuição de energia elétrica utilizando algoritmos inspirados no sistema imunológico')]"
1505,6987563670816279,Avaliação do Impacto na Variação de Parâmetros em Algoritmos Genéticos  Multiobjetivo,"SANTOS, J. J. S.; SILVA, C. J.; WANNER, E. F.; NETO, O. M.; TAKAHASHI, R. H. C.","[('algoritmos', 'avaliação do impacto na variação de parâmetros em algoritmos genéticos  multiobjetivo')]"
1506,6987563670816279,Projeto Multicritério de Sistemas de Distribuição de Energia Elétrica sob Contextos Incertos Utilizando Algoritmos Genéticos Multiobjetivo,"TARÔCO, C. G.; CARRANO, E. G.; NETO, O. M.","[('algoritmos', 'projeto multicritério de sistemas de distribuição de energia elétrica sob contextos incertos utilizando algoritmos genéticos multiobjetivo')]"
1507,6987563670816279,Reconfiguração de Redes de Distribuição de Energia Elétrica Utilizando Função de Reparação em Algoritmos Genéticos,"SANTOS, J. J. S.; CARRANO, E. G.; NETO, O. M.","[('algoritmos', 'reconfiguração de redes de distribuição de energia elétrica utilizando função de reparação em algoritmos genéticos')]"
1508,6987563670816279,Projeto Multiobjetivo de Redes de Distribuição de Energia Elétrica com Incertezas na Evolução da Carga Utilizando Algoritmos de Busca Local,"TARÔCO, C. G.; CARRANO, E. G.; NETO, O. M.","[('algoritmos', 'projeto multiobjetivo de redes de distribuição de energia elétrica com incertezas na evolução da carga utilizando algoritmos de busca local')]"
1509,7048220239665859,Análise de Desempenho de Algoritmos para Estimação de Movimento em Seqüências de Imagens,"SANTIAGO, H. C.; LINS, R. C.","[('algoritmos', 'análise de desempenho de algoritmos para estimação de movimento em seqüências de imagens')]"
1510,7048220239665859,Uma Análise Comparativa de Algoritmos para Estimação de Movimento em Seqüências de Vídeo,"SANTIAGO, H. C.; LINS, R. C.","[('algoritmos', 'uma análise comparativa de algoritmos para estimação de movimento em seqüências de vídeo')]"
1511,7082023404336059,Aplicação de Técnicas de Programação Linear e Extensões para Otimização da Alocação de Água em Sistemas de Recursos Hídricos Considerando Amortecimento em Canais,"SCHARDONG, A.","[('programação linear', 'aplicação de técnicas de programação linear e extensões para otimização da alocação de água em sistemas de recursos hídricos considerando amortecimento em canais')]"
1512,7082023404336059,COMPARAÇÃO DE ALGORITMOS EVOLUCIONÁRIOS NA CALIBRAÇÃO DE MODELO CHUVA-VAZÃO - SMAP,"SCHARDONG, A.; GARCIA, Joaquin Ignácio Bonnecarrère; SIMONOVIC, S. P.","[('algoritmos', 'comparação de algoritmos evolucionários na calibração de modelo chuva-vazão - smap')]"
1513,7082023404336059,AVANÇOS EM ALGORITMOS EVOLUCIONÁRIOS PARA OTIMIZAÇÃO MULTI-OBJETIVO,"SCHARDONG, A.; SIMONOVIC, S. P.","[('algoritmos', 'avanços em algoritmos evolucionários para otimização multi-objetivo')]"
1514,7082023404336059,Desempenho de Algoritmos evolucionários na calibração de modelo de qualidade da água,"SCHARDONG, A.; GARCIA, Joaquin Ignácio Bonnecarrère; PORTO, Rubem La Laina","[('algoritmos', 'desempenho de algoritmos evolucionários na calibração de modelo de qualidade da água')]"
1515,7084786275034469,Otimização do processo de picking de um centro de distribuição através da programação dinâmica,"SAKAGUTI, F. Y.; SILVA, A. C. L.; COSTA, D. M. B.; SCARPIN, C. T.","[('programação dinâmica', 'otimização do processo de picking de um centro de distribuição através da programação dinâmica')]"
1516,7084786275034469,Aplicação de algoritmos genéticos e simulated annealing para o problema do caixeiro viajante em uma situação real de distribuição de produtos,"BENEVIDES, P. F.; KONOWALENKO, F.; COSTA, D. M. B.; NUNES, L. F.; BARBOZA, A. O.","[('algoritmos', 'aplicação de algoritmos genéticos e simulated annealing para o problema do caixeiro viajante em uma situação real de distribuição de produtos')]"
1517,7085162533417349,"Otimização em frequência de uma célula de carga multi-axial através dos métodos de algoritmos genéticos, aproximação por subproblemas e primeira ordem (Optimization in frequency of the a load cell multiaxial trought the methods genetic algorithms, subproblem approximation and first order optimization)","CORSO, L. L.; SILVA, N. R. S.; Gomes, H. M.; Iturrioz, I","[('algoritmos', 'otimização em frequência de uma célula de carga multi-axial através dos métodos de algoritmos genéticos, aproximação por subproblemas e primeira ordem (optimization in frequency of the a load cell multiaxial trought the methods genetic algorithms, subproblem approximation and first order optimization)')]"
1518,7085162533417349,Orientação ótima de um implante mandibular osseointegrado - um estudo na orientação do implante para minimização de tensões no osso utilizando algoritmos genéticos,"CORSO, L. L.; MARCZAK, R. J.","[('algoritmos', 'orientação ótima de um implante mandibular osseointegrado - um estudo na orientação do implante para minimização de tensões no osso utilizando algoritmos genéticos')]"
1519,7085162533417349,Otimização do projeto de veículos com suspensões passivas utilizando algoritmos genéticos (Optimization of the project of vehicles with passive suspensions using genetic algorithms),"CORSO, L. L.; Neto, E. B.; Didoné, P. D.; Casas, W. J. P.","[('algoritmos', 'otimização do projeto de veículos com suspensões passivas utilizando algoritmos genéticos (optimization of the project of vehicles with passive suspensions using genetic algorithms)')]"
1520,7085162533417349,Aplicação de algoritmos genéticos na otimização de parâmetros de corte em uma operação de usinagem de acabamento,"VACARO, T.; CORSO, L. L.; ZEILMANN, R. P.","[('algoritmos', 'aplicação de algoritmos genéticos na otimização de parâmetros de corte em uma operação de usinagem de acabamento')]"
1521,7085162533417349,Otimização via algoritmos genéticos em linha de produção,"Corso, Leandro Luis; VACARO, T.","[('algoritmos', 'otimização via algoritmos genéticos em linha de produção')]"
1522,7085162533417349,Análise numérica em um problema de Programação Linear com a utilização do método dos Multiplicadores de Lagrange,"CECHIN, R. B.; CORSO, LEANDRO L.","[('programação linear', 'análise numérica em um problema de programação linear com a utilização do método dos multiplicadores de lagrange')]"
1523,7085162533417349,Programação Linear: um estudo de caso sobre o transporte de farinha na Região Sul do Brasil,"STOCCO, E. S.; FRANCESCATTO, F.; CORSO, LEANDRO L.; SCOPEL, R. M.","[('programação linear', 'programação linear: um estudo de caso sobre o transporte de farinha na região sul do brasil')]"
1524,7085162533417349,"Otimização do processo de compras de matéria-prima de uma empresa metalúrgica, com a aplicação da Programação Dinâmica","CECHIN, R. B.; CORSO, LEANDRO L.","[('programação dinâmica', 'otimização do processo de compras de matéria-prima de uma empresa metalúrgica, com a aplicação da programação dinâmica')]"
1525,7085162533417349,Programação Linear: um estudo de caso sobre os custos de transporte em uma empresa do ramo de embalagens de Porto Alegre - RS,"TOME, F.; BORELLA, Lucas de C.; ORLANDIN, B. C.; BOLSON, Marcelo; CORSO, LEANDRO L.","[('programação linear', 'programação linear: um estudo de caso sobre os custos de transporte em uma empresa do ramo de embalagens de porto alegre - rs')]"
1526,7085162533417349,Programação Linear: um estudo de caso sobre os custos de transporte em uma empresa do ramo de alimentos de Farroupilha - RS,"ORLANDIN, B. C.; CORSO, LEANDRO L.","[('programação linear', 'programação linear: um estudo de caso sobre os custos de transporte em uma empresa do ramo de alimentos de farroupilha - rs')]"
1527,7085162533417349,Aplicação de Programação Linear para minimização de custo de transporte de uma empresa de bebidas,"BERTELI, M. O.; MATOS, Bruna G.; CORSO, LEANDRO L.","[('programação linear', 'aplicação de programação linear para minimização de custo de transporte de uma empresa de bebidas')]"
1528,7085162533417349,Uso da Programação Linear em um estudo de caso de contratação de transportadoras,"MORAES, N. T.; VIEIRA, Valéria O.; CORSO, LEANDRO L.","[('programação linear', 'uso da programação linear em um estudo de caso de contratação de transportadoras')]"
1529,7091050557018479,Um Estudo do Problema de Caminho Mínimo com Estrutura do Grafo Fuzzy: Algoritmos,"Takahashi, M.T.; YAMAKAMI, A.","[('algoritmos', 'um estudo do problema de caminho mínimo com estrutura do grafo fuzzy: algoritmos')]"
1530,7091050557018479,Um Algoritmo de Pontos Interiores na Resolucao de Problemas de Programação Linear com Coeficientes Fuzzy,"SHIRABAYASHI, W.; YAMAKAMI, A.; SHIRABAYASHI, J. V.","[('programação linear', 'um algoritmo de pontos interiores na resolucao de problemas de programação linear com coeficientes fuzzy')]"
1531,7091050557018479,Algoritmos Evolutivos aplicados ao Problema de Transporte Multimodal,"SILVA, J. B. C.; RAMPAZZO, P. C. B.; YAMAKAMI, A.","[('algoritmos', 'algoritmos evolutivos aplicados ao problema de transporte multimodal'), ('algoritmos evolutivos', 'algoritmos evolutivos aplicados ao problema de transporte multimodal')]"
1532,7145918014807779,?Mostrando mais conteúdo de alta qualidade?: uma análise da filtragem de informação por algoritmos no Facebook,"ARAUJO, W. F.; PRIMO, A.","[('algoritmos', '?mostrando mais conteúdo de alta qualidade?: uma análise da filtragem de informação por algoritmos no facebook')]"
1533,7145918014807779,Os Algoritmos da Comunicação: Uma Abordagem de Processos Computacionais como Objeto de Estudo da Comunicação,"ARAUJO, W. F.","[('algoritmos', 'os algoritmos da comunicação: uma abordagem de processos computacionais como objeto de estudo da comunicação')]"
1534,7163143466783869,Modelo de Priorização de Investimentos em Saneamento Básico utilizando Programação Linear com base em Indicadores Ambientais,"SILVA, Nayra Vicente Souza da; ASSIS, Débora Cristina Almeida de; Nacimento, R. Q.; Cabral da Silva, T.","[('programação linear', 'modelo de priorização de investimentos em saneamento básico utilizando programação linear com base em indicadores ambientais')]"
1535,7168826495310439,A programação linear na formação de carteiras de investimento,"RIBEIRO, R. P.; FORTES, B. J.; MACHADO, M. E. R.","[('programação linear', 'a programação linear na formação de carteiras de investimento')]"
1536,7168826495310439,O uso da programação linear nos investimentos do Multinve$t,"RIBEIRO, R. P.; FORTES, B. J.; MACHADO, M. E. R.","[('programação linear', 'o uso da programação linear nos investimentos do multinve$t')]"
1537,7168826495310439,Programação Linear: uma contribuição à gestão de uma propriedade rural,"RIBEIRO, R. P.; FORTES, B. J.","[('programação linear', 'programação linear: uma contribuição à gestão de uma propriedade rural')]"
1538,7168826495310439,Terceirização da produção em uma empresa de fumo sob a ótica da programação linear,"DEZORDI, B.; QUADROS, M. M.; ROVEDER, R. P.; SANTOS, W.; RIBEIRO, R. P.","[('programação linear', 'terceirização da produção em uma empresa de fumo sob a ótica da programação linear')]"
1539,7224754476792019,Sintonia de Controladores Preditivos Baseada em Algoritmos Genéticos Multi-Objetivos,"CAVALCANTI, A. L. O.; MAITELLI, A. L.","[('algoritmos', 'sintonia de controladores preditivos baseada em algoritmos genéticos multi-objetivos')]"
1540,7260833760482439,Algoritmos para Álgebras Associativas e de Lie,"MARTINS, R. M.","[('algoritmos', 'algoritmos para álgebras associativas e de lie')]"
1541,7267332533770139,Uma Introdução ao Conceito de Algoritmos,"RIBEIRO, A. L.","[('algoritmos', 'uma introdução ao conceito de algoritmos')]"
1542,7292694995543789,Uma Estratégia de Apoio a Seleção de Algoritmos de Clusterização de Dados,"FONSECA, R. B.; GOLDSCHMIDT, Ronaldo R.; CAVALCANTI, M. C.","[('algoritmos', 'uma estratégia de apoio a seleção de algoritmos de clusterização de dados')]"
1543,7297488900077729,Algoritmos Evolutivos aplicados ao Problema de Transporte Multimodal,"SILVA, Júlia B. C.; RAMPAZZO, PRISCILA C. BERBERT; Yamakami, Akebo","[('algoritmos', 'algoritmos evolutivos aplicados ao problema de transporte multimodal'), ('algoritmos evolutivos', 'algoritmos evolutivos aplicados ao problema de transporte multimodal')]"
1544,7297488900077729,Algoritmos para o sequenciamento de tarefas em máquinas paralelas,"PENNONE, Mariana. D.; PASSOS, Gabriel.; MENDONCA, Rodrigo G. R.; SHIE, William. H.; RAMPAZZO, PRISCILA C. BERBERT","[('algoritmos', 'algoritmos para o sequenciamento de tarefas em máquinas paralelas')]"
1545,7332212563888239,Aplicação de algoritmos de aprendizagem de máquina na análise de dados de violência contra a mulher em Caçador/SC,"SANTOS, A. C. B.; KIESKI, K. L.; LOPES, P. F. B.; ROJAS, MARCO A.T.","[('algoritmos', 'aplicação de algoritmos de aprendizagem de máquina na análise de dados de violência contra a mulher em caçador/sc')]"
