ID-Lattes	Título	Ano	Tipo	Título-do-livro	P-inicial	P-final	ISBN	Editora	Palavras-chave	
3851480345390580	Psicologia Social na Atualidade	2006	Capítulo de livro publicado	História da Psicologia: Rumos e Percursos	595	622	8585936630	Au Editora	[]
3851480345390580	A Administração Pública e a ANPAD	2006	Capítulo de livro publicado	Construindo uma Associação Científica: trinta anos da ANPAD	195	199		ANPAD	[]
3851480345390580	Helping Developing Democracies to Get Better at Delivering Services to the Poor	2007	Capítulo de livro publicado	The Politics of Service Delivery in Democracies. Better Access for the Poor.	150	161	9789197660020	Expert Group on Development Issues, Ministry for Foreign Affairs - Edita	[]
3851480345390580	A disponibilidade de ser controlado: O controle social da Administração Pública visto com base no Programa Gestão Pública e Cidadania	2007	Capítulo de livro publicado	Controle Social da Administração Pública	43	74	9788598605296	Unesp/Cultura Acadêmica; Oficina Municipal; Fundação Getulio Vargas	[]
3851480345390580	Processos Organizativos e Ação Pública: As Possibilidades Emancipatórias do Lugar	2007	Capítulo de livro publicado	Diálogos em Psicologia Social	315	328	CDU 150981	Editora Evangraf Ltda.	[]
3851480345390580	Subnatrional Government Innovation in a Comparative Perspective: Brazil	2008	Capítulo de livro publicado	Innovations in Government: Research, Recognition and Replication.	71	92	9780815713777	The Brookings Institution	[]
3851480345390580	A desigualdade cotidiana - a naturailização das materialidades territoriais	2006	Capítulo de livro publicado	Práticas Cotidianas e a Naturalização da Desigualdade: Uma Semana de Notícias nos Jornais				Editora Cortez	[]
3851480345390580	A Psicologia Social na Atualidade	2006	Capítulo de livro publicado	História da Psicologia: Rumos e Percursos	595	622		Nau Editora	[]
3851480345390580	Introdução	2005	Capítulo de livro publicado	Na Trilha da Cidadania: Iniciativas para a Promoção dos Direitos das Comunidades Indígenas				Programa Gestão Pública e Cidadania	[]
3851480345390580	O papel da dissertação de mestrado	2000	Capítulo de livro publicado	I Seminário de Dissertações e Teses	83	91		Escola de Administração, Universidade Federal da Bahia	[]
3851480345390580	Estratégias locais de combate à pobreza	2000	Capítulo de livro publicado	Pobreza, Cidadania e Segurança - Forum Nacional				José Olympio	[]
3851480345390580	La Contribuición del enfoque de las inovaciones a la mejoria de los servicios publicos	2008	Capítulo de livro publicado	Innovación Local en América Latina	30	36	9789687420523	CIDE ( Centro de Investigación y Docecia Económicas)	[]
3851480345390580	Trabalho: um discurso em fragmentação	2009	Capítulo de livro publicado	Psicologia Social e Políticas de existência: fronteiras e conflitos	59	70	9788586472138	ABRAPSO	[]
3851480345390580	Plataforma Básica: um olhar sobre o desenvolvimento local em municípios de pequeno porte	2010	Capítulo de livro publicado	Gestão Local e Políticas Públicas	225	245	9788577701032	Editora IPR	[]
3851480345390580	Políticas públicas e equidade na constituição de 88	2010	Capítulo de livro publicado	A Constituição Federal de 1988: Avanços e Desafios	73	106	9788579700750	Hucitec	[]
3851480345390580	La disponibilidad de ser controlado: el control social de la Administración Pública visto desde el Programa Gestión Pública y Ciudadania	2010	Capítulo de livro publicado	El Control Social de la Administración Públic: escenario, avances y dileams en Brasil	43	70	9788473513999	Instituto Nacional de Administración Pública	[]
3851480345390580	The Federaton of Indian Organizations of the Negro River: The organization of Original Peooples in the struggle for their rights	2011	Capítulo de livro publicado	Indigenou Governance, Equity, and Rights in Pluralistic Settings	12	27	9788587426178	Programa Gestão Publica e Cidadania	[]
3851480345390580	Experiencias de politicas publicas de desarollo socio económico local en América Latina	2010	Capítulo de livro publicado	Innovción Local en Améirca Latina	64	89	9789563450651	Observatorio Latinoamericano de la Innovacion Puvblica Local/ Gráfica LOM	[]
3851480345390580	Recife's Participatory Budget	2011	Capítulo de livro publicado	Vitalizing Democracy Through Participation	142	157	9783867933322	Auflage	[]
3851480345390580	Metropolitan Governance in the Federalist Americas	2012	Capítulo de livro publicado	Global Trends in Public Sector Reform	95	112	9782802739852	Editions Bruylant	[]
3851480345390580	Controle Social e Controle Institucional: um diálogo necessário	2012	Capítulo de livro publicado	Parceria Social Público-Privada: textos de referência	359	374	9788589739030	Oficina Municipal	[]
3851480345390580	Directions and the dynamics of change and the prospects for metropolitan governance in the americas	2012	Capítulo de livro publicado	Metropolitan Governance in the Federalist Americas	247	282	9780268041	University of Notre Dame Press	[]
3851480345390580	The callenge of metropolitan governance in the federalist americas	2012	Capítulo de livro publicado	Metropolitan Governance in the Federalist Americas	1	43	9780268041	University of Notre Dame Press	[]
3851480345390580	Metropolitan governance in Brazil: Institution. Organization and lessons from inter-municipal consortia	2012	Capítulo de livro publicado	Metropolitan Governance in the Federalist Americas	100	140	9780268041	University of Notre Dame Press	[]
3851480345390580	A articulação de Ações Públicas em Situações Complexas	2013	Capítulo de livro publicado	Políticas Públicas de Fomento Ao Empreendedorismo e as Micro e Pequena Empresas	43	60	9788587426215	Editora Gestão Pública e Cidadania	[]
3851480345390580	Psicologia Social e políticas públicas: linguagens de ação na era dos direitos	2013	Capítulo de livro publicado	A política pública como campo multidisciplinar	155	180	9788539304011	Editora UNESP	[]
3851480345390580	Produção acadêmica em Gestão Social: é possível um campo interdisciplinar?	2013	Capítulo de livro publicado	Gestão Social: Mobilização e Conexões	150	163	9788585908256	LCTE Editora	[]
3851480345390580	Documentos de domínio público e a produção de informações	2014	Capítulo de livro publicado	A produção de informação na pesquisa social: compartilhando ferramentas	207	229	9788579820786	Centro Edelstein de Pesquisas Sociais	[]
3851480345390580	Produzir conhecimento não é um ato banal: um olhar (pos)construcionista sobre etica em pesquisa	2014	Capítulo de livro publicado	Construcionismo social: discurso, prática e produção de conhecimento	133	154	9788586132216	Instituto Noos	[]
3851480345390580	Trabalho, Informalidade e Cidadania	2014	Capítulo de livro publicado	Trabalho Sociabilidade e Geração de Rendimentos no Espaço Lusófono.	22	48	9789724057323	Almedina	[]
3851480345390580	O ClIU e seus saberes	2014	Capítulo de livro publicado	Conexão Local Interuniversitária	61	76	9788587426277	Programa Gestão Publica e Cidadania	[]
3851480345390580	Políticas Públicas e Trabalho	2015	Capítulo de livro publicado	Dicionário de Psicologia do Trabalho e das Organizações	531	538	9788580404807	Casapsi Livraria e Editora Ltda	[]
3851480345390580	Organizational psychology and social Issues: the place of the place	2015	Capítulo de livro publicado	Handbook of Critical Psychology	155	163	9781848722187	Routledge	[]
3851480345390580	Dialogando sobre a Reforma Urbana	2016	Capítulo de livro publicado	Psicologia e Políticas Públicas: Seminários Gestão 2013-2016	193	204	9788560405428		[]
3851480345390580	Psicologia e Políticas Publicas	2018	Capítulo de livro publicado	Psicologia na Assistência Social: um campo de saberes e práticas	13	31	9788586736803	Universidade de São Paulo	[]
3851480345390580	Os limites da abordagem da implementação: vulnerabilidade urbana a partir do outro lado da rua	2019	Capítulo de livro publicado	Teorias e Análises sobre Implementação de Políticas Públicas no Brasil	99	126	9788525601230	ENAP - Escola Nacional de Administração Pública	[]
3851480345390580	Políticas Públicas e Trabalho	2019	Capítulo de livro publicado	Dicionário de Psicologia do trabalho e das Organizações	531	538	9788570740106	Editora Artesã	[]
3851480345390580	Análise de Documentos de Domínio Público	1999	Capítulo de livro publicado	Práticas Discursivas e Produção de Sentidos no Cotidiano				Editora Cortez	[]
4727357182510680	Prospecção de dados acadêmicos de currículos Lattes através de scriptLattes	2013	Capítulo de livro publicado	Bibliometria e Cientometria: reflexões teóricas e interfaces	109	128	9788579931178	Pedro & João	['Lattes platform', 'knowledge discovery', 'data mining']
4727357182510680	Science for Education network: The Brazilian proposal	2019	Capítulo de livro publicado	Developing Minds in the Digital Age: Towards a Science of Learning for 21st Century Education	221	230	9789264634312	OECD iLibrary	[]
4923576932176873	International portfolio diversification: the case of Latin American Markets	2001	Capítulo de livro publicado	Market revolution in Latin America: beyond Mexico	81	99	0080438970	Elsevier Science	['Correlação', 'diversificação internacional', 'Icapm', 'co-integração']
4923576932176873	O Impacto da Dupla Negociação: Um Estudo de Eventos de ADRs Brasileiros.	2000	Capítulo de livro publicado	Finanças Corporativas	30	41	8522429790	Atlas	['ADR', 'Estudo de Eventos', 'Eficiência de mercado']
4923576932176873	Avaliação econômica de projetos: uma abordagem do CAPM	2000	Capítulo de livro publicado	Finanças Corporativas	19	29	8522429790	Atlas	['Análise de investimentos', 'Taxa Interna de Retorno', 'Valor presente', 'CAPM']
4923576932176873	Quantas ações tornam um portfólio diversificado no mercado de capitais brasileiro?	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	19	33	852242733x	Atlas	['Administracao de Carteiras', 'diversificação', 'Markowitz']
4923576932176873	Avaliação do desempenho dos investimentos dos fundos de pensão	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	34	55	852242733x	Atlas	['Fundos de Pensao', 'Indices de Performance']
4923576932176873	Estimação do beta de ações através do método dos coeficientes agregados	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	85	98	852242733x	Atlas	['Coeficiente Beta', 'Método de Scholes-Williams', 'Método de Dimson']
4923576932176873	O efeito tamanho versus o efeito mês-do-ano no mercado de capitais brasileiro: uma análise empírica	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	152	167	852242733x	Atlas	['Anomalia', 'Efeito tamanho', 'Efeito mês-do-ano']
4923576932176873	Teoria do caos e mercado financeiro	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	168	173	852242733x	Atlas	['Teoria do Caos', 'Eficiência de mercado', 'Anomalias']
4923576932176873	Sobre-reação a longo prazo no mercado de capitais brasileiro	2000	Capítulo de livro publicado	Mercado de Capitais: análise empírica no Brasil	174	184	852242733x	Atlas	['Sobre-reação', 'Anomalias', 'Mercados Eficientes']
4923576932176873	Integração entre as bolsas de valores de Buenos Aires e São Paulo	2000	Capítulo de livro publicado	Mercado de capitais: análise empírica no Brasil	112	123	852242733X	Atlas	['Integracao Entre Paises', 'CAPM', 'Bolsa de Valores']
4923576932176873	Existe influência do investimento das opções sobre o mercado à vista?	2001	Capítulo de livro publicado	Gestão de Risco e Derivativos: aplicações no Brasil.	51	61	8522429952	Atlas	['Vencimento de opções', 'Estudo de Evento', 'Índices de mercado']
4923576932176873	Avaliação e seleção de fundos de investimento: um enfoque sobre múltiplos atributod	2000	Capítulo de livro publicado	Mercado de Capitais	67	80	852242733X	Atlas	['Data Envelopment Analysis', 'Fundos de Investimentos']
4923576932176873	Retornos e riscos das value e growth stocks no mercado brasileiro.	2000	Capítulo de livro publicado	Mercado de capitais: análise empírica no Brasil	124	138	852242733X	Atlas	['Acoes Tipo Value e Tipo Growth', 'Anomalias']
4923576932176873	Co-movimentos entre os mercados de ações da América Latina e Ásia.	2006	Capítulo de livro publicado	Gestão de investimentos e fundos	248	259	8599831011	Financial Consultoria	['Co-movimentos', 'Correlação', 'Teste M de Box', 'Análise de componentes principais']
4923576932176873	ADRs	2008	Capítulo de livro publicado	Captação de Recursos de Longo Prazo	214	237	978-85-224-49	Atlas	['Recursos de longo prazo', 'ADR']
4923576932176873	Variáveis fundamentalistas e retornos das ações.	2000	Capítulo de livro publicado	Mercado de capitais: análise empírica no Brasil.	99	111	852242733X	Atlas	['Beta', 'Variáveis fundamentalistas', 'CAPM']
5322636314530267	El 17 de Octubre de 1945: Un Análisis del Mito de Origen del Peronismo	1995	Capítulo de livro publicado	EL 17 DE OCTUBRE DE 1945 CINCUENTA AÑOS DESPUÉS	219	283		ARIEL	['America Latina', 'Cultura Nacional', 'Culturas Nacionais', 'Intelectuais', 'Mitologia', 'Nacionalismos']
5322636314530267	O Naciocentrismo das Ciências Sociais e as Formas de Conceituar A Violência Política e Os Processos de Politização da Vida Social	1998	Capítulo de livro publicado	DOSSIER NORBERT ELIAS	37	62		USP	['nacionalismo', 'Politica', 'Violencia Politica']
5322636314530267	National Character	2001	Capítulo de livro publicado	International Encyclopedia of the Social and Behavioral Sciences	315	330		Elsevier Publishers	['Antropologia', 'Carater Nacional']
5322636314530267	Relativismo	2001	Capítulo de livro publicado	Diccionario de Ciencias Sociales				Paidós	['Relativismo', 'Antropologia', 'Filosofia']
5322636314530267	Saberes Antropológicos e Construção dos Estados	2002	Capítulo de livro publicado	Antropologia, Império e Estados Nacionais. Uma abordagem comparativa				Relume Dumará	['Antropologia', 'Comparação', 'Estados Nacionais', 'Impérios']
5322636314530267	Da Nação ao Império: A Guerra e o Estudo do Caráter Nacional	2002	Capítulo de livro publicado	Antropologia, Impérios e Estados Nacionais. Uma abordagem				Relume Dumará	['Guerra', 'Nação', 'Império', 'Estados Unidos', 'Antropologia']
5322636314530267	Intelectuales y Expertos. Hacia una sociología histórica de la producción del conocimiento sobre la sociedad en la Argentina	2004	Capítulo de livro publicado	Intelectuales y Expertos. La constitución del conocimiento social en la Argentina	9	32		Paidós	['Argentina', 'Ciencias Sociais', 'Elites', 'Intelectuais']
5322636314530267	Los Economistas. El Instituto Torcuato Di Tella y las nuevas elites estatales en los Años 60	2004	Capítulo de livro publicado	Intelectuales y Expertos. La constitución del conocimiento social en la Argentina	186	229		Paidós	['economistas', 'intelectuales', 'Elites']
5322636314530267	L?importation de la science économique américaine en Argentine	2004	Capítulo de livro publicado	Pour une histoire des sciences sociales. Hommage à Pierre Bourdieu	232	261		Fayard	['Argentina', 'Internacionalização', 'Intelectuais', 'Elites']
5322636314530267	El 17 de octubre en la Argentina. Espacio y producción social del carisma	2003	Capítulo de livro publicado	Representaciones sociales y procesos políticos. Estudios desde la antropología social	215	246		Antropofagia	['Carisma', 'Cultura Nacional', 'Politica', 'Poder']
5322636314530267	Introduction. Anthropology and the Government of ?Natives?: A Comparative Approach	2005	Capítulo de livro publicado	EMPIRES, NATIONS AND NATIVES. ANTHROPOLOGY AND STATE-MAKING	6	35	0822336286	Duke University Press	['Antropologia', 'Estados Nacionais', 'Comparação']
5322636314530267	From Nation to Empire: War and National-Character Studies in the US	2005	Capítulo de livro publicado	EMPIRES, NATIONS AND NATIVES. ANTHROPOLOGY AND STATE-MAKING	179	213	0822336286	Duke University Press	['Antropologia', 'Estados Unidos', 'Guerra', 'Culturas Nacionais', 'Carater Nacional']
5322636314530267	Apresentação	2006	Capítulo de livro publicado	Norbert Elias. Escritos & Ensaios 1 - Estado, processo, opinião pública	7	20		Jorge Zahar	['Norbert Elias', 'Estado', 'processo', 'opinião pública']
5322636314530267	Intimidade e Esfera Publica: Política e Cultura no Espaço Nacional Argentino	2006	Capítulo de livro publicado	Politica no Brasil. Visões de antropólogos	333	352	8573163593	Relume Dumará	['intimidade', 'Politica', 'cultura', 'Espaço público']
5322636314530267	Prácticas económicas, derecho y afectividad en la obra de Viviana Zelizer	2009	Capítulo de livro publicado	La negociación de la intimidad	11	20	9789505577934	Fondo de Cultura Económica	['antropología', 'economia', 'intimidade']
5322636314530267	Apresentação: Comparatismo e internacionalização	2010	Capítulo de livro publicado	Brasil en Perspectiva	7	9	9788575776834	7Letras	['Antropologia', 'Brasil', 'Comparação', 'Internacionalização']
5322636314530267	As moedas doentes, os números públicos e a antropologia do dinheiro	2010	Capítulo de livro publicado	Brasil en Perspectiva	31	65	9788575776834	7Letras	['antropologia da economia', 'Brasil', 'Argentina', 'moedas', 'inflação']
5322636314530267	Involvement. Making Peace in the Guèto	2015	Capítulo de livro publicado	If True be Told. The Politics of Public Ethnography	1		9781474237406		[]
5322636314530267	Os Sentidos Sociais da Economia	2010	Capítulo de livro publicado	Antropologia. Horizontes das Ciências Sociais no Brasil.	225	258	9781474237401	Anpocs/Ciência Hoje /Discurso Editorial	[]
5322636314530267	Dinheiro	2017	Capítulo de livro publicado	Conversas Etnográficas Haitianas	67	98	9789592989125	Papeis Selvagens	[]
5322636314530267	Introdução; Conversas Etnograficas	2017	Capítulo de livro publicado	Conversas Etnográficas Haitianas	7	31	9789592989125	Papeis Selvagens	[]
5322636314530267	An Imaginary Currency: The Haitian Dollar	2017	Capítulo de livro publicado	Money in a Human Economy	270	290	9781785335594	Bergahm	[]
5322636314530267	Entrando na conversa	2019	Capítulo de livro publicado	Conversas etnogtaficas haitianas	1	15	9789592989125	Papeis Selvagens	[]
5322636314530267	Introduction. Monetary Landscapes of the Nineteenth-Century	2018	Capítulo de livro publicado	A Cultural History of Money. The Age of Empire (1820 ? 1920)	12	41	9781474237390	Bloomsbury	['dinheiro', 'economia', 'Estados Nacionais', 'Impérios', 'Século XIX']
5736078976141563	Globalização, Organizações, Estado-Nação e a Sociedade: uma Análise Crítico-Reflexiva	1999	Capítulo de livro publicado	Recursos Humanos: uma Dimensão Estrátegica.				UFMG/FACE/CEPEAD	[]
5736078976141563	Estilos Cognitivos e outros fatores que influenciam na construção de sistemas especialistas	1988	Capítulo de livro publicado	Administração Contemporânea	41	68		Editora da UFMG	['Sistemas Especialistas', 'Aquisição de Conhecimento']
5736078976141563	O SDB/3 visto como um sistema especialista	1993	Capítulo de livro publicado	Métodos Numéricos para resolução de prob. lógicos	279	284		Edgard Blucher LTDA	['Aprendizagem tecnológica']
5736078976141563	O que é Estratégia: histórico, conceitos e analogias	2006	Capítulo de livro publicado	Estratégia Empresarial: o desafio das organizações	2	15	8502057243	Fumarc	[]
5736078976141563	Espaços da Estratégia em algumas perspectivas da Teoria Organizacional	2001	Capítulo de livro publicado	Administração Estratégica - Múltiplos enfoques para o sucesso empresarial				Fumarc	[]
5736078976141563	Estratégias visíveis e invisíveis na competitividade organizacional: uma contribuição teórica à inteligência estratégica organizacional	2001	Capítulo de livro publicado	Administração Estratégica - Múltiplos Enfoques para o sucesso empresarial				Fumarc	[]
5736078976141563	Estratégias genéricas: a arte da escolha e a liderança de mercado	2001	Capítulo de livro publicado	Administração Estratégica: Múltiplos enfoques para o sucesso empresarial					[]
5736078976141563	Visão estratégica em mercados globalizados	2001	Capítulo de livro publicado	Administração Estratégica - Múltiplos enfoques para o sucesso empresariais					[]
5736078976141563	Capítulo 13 Análise da Postura Estratégica: em busca de um instrumento para avaliar a postura estratégica de uma empresa	2006	Capítulo de livro publicado	Estratégia Empresarial: o desafio das organizações	286	319	8502057243		[]
5736078976141563	Proposta de um modelo de análise e mensuração da dinâmica estratégica das organizações: um estudo das empresas têxteis de Minas Gerais	2001	Capítulo de livro publicado	Administração Estratégica - Múltiplos enfoques para o sucesso empresarial					[]
5736078976141563	O que é estratégia: histórico, conceito e analogias	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	1	15	8502057243	Saraiva	[]
5736078976141563	Visão estratégica em mercados globalizados	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	69	83	8502057243	Saraiva	[]
5736078976141563	Espaços da estratégia em algumas perspectivas da teoria organizacional	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	85	109	8502057243	Saraiva	[]
5736078976141563	Estratégias visíveis e invisíveis na competitividade organizacional: uma contribuição teórica à inteligência estratégica	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	111	130	8502057243	Saraiva	[]
5736078976141563	Estratégias genéricas: a arte da escolha e a liderança de mercado	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	205	227	8502057243	Saraiva	[]
5736078976141563	Proposta de um modelo de análise e mensuração da dinâmica estratégica das organizações: um estudo nas empresas têxteis de Minas Gerais	2006	Capítulo de livro publicado	Estratégia Empresarial ? o desafio das organizações: como harmonizar a obtenção de resultados entre as pessoas e o meio ambiente	305	319	8502057243	Saraiva	[]
5736078976141563	Aliando o bom desempenho empresarial ao desenvolvimento sustentável: um estudo sob a ótica das perspectivas ambiental, social, econômica e da governança corporativa	2007	Capítulo de livro publicado	Organizações Sustentáveis: Utopias e Inovações	131	143	9788574197487	Annablume Editora Comunicação / FAPEMIG	[]
5736078976141563	Organizational Performance: relationships with Strategic Orientation, Environment and Conpetitiveness	2007	Capítulo de livro publicado	EurOMA2007 14th International Annual EurOMA Conference	1	99	9789756090	Bilkent University	[]
5736078976141563	Modelo de formação de estratégias: uma visão conciliatória entre o subjetivismo e o objetivismo	2007	Capítulo de livro publicado	Administração - metodologia - organizações - estratégia	159	177	9788536217208	Juruá Editora	[]
5736078976141563	O comportamento do consumidor: Teoria do Comportamento Planejado	2008	Capítulo de livro publicado	Manual de Ferramentas de Estratégia Empresarial	145	161	9788522451449	Atlas	[]
5736078976141563	Balanced Scorecard: Traduzindo a Estratégia em Ação	2008	Capítulo de livro publicado	Manual de Ferramentas de Estratégia Empresarial	172	181	9788522451449	Atlas	[]
5736078976141563	Teoria RBV - Resource-Based View - e Vantagem Competitiva	2008	Capítulo de livro publicado	Manual de Ferramentas de Estratégia Empresarial	295	305	9788522451449	Atlas	[]
5736078976141563	Modelo para a avaliação de desempenho organizacional: uma proposta para a orientação de pesquisa entre Brasil e União Europeia na área de Estratégia	2009	Capítulo de livro publicado	Estado, empresas e sociedade: um mosaico luso-brasileiro	65	101	9789727729500	Edições Colibri	[]
5736078976141563	Contribuições da Teoria da Cultura de Consumo: significados do consumo na sociedade contemporânea	2010	Capítulo de livro publicado	Sociedade e consumo: múltiplas dimensões da contemporaneirade	317	336	9788536230870	Juruá	[]
5736078976141563	Modelo para a avaliação de desempenho Organizacional: uma proposta para a orientação de pesquisa entre Brasil e União Européia na Área de Estratégia	2007	Capítulo de livro publicado	Estado, Empresa e Sociedade: um mosaico Luso-Brasileiro	65	101	9789727729500	Colibri	['Desempenho organizacional', 'Estratégia', 'Brasil', 'União Européia']
6037766951080411	Programa Escola do Campo	2006	Capítulo de livro publicado	20 Experiências de Gestão Pública e Cidadania ? Ciclo de Premiação 2004				FGV-SP	['Políticas Públicas', 'Educação', 'Educação no campo']
6037766951080411	COORDENAÇÃO E COOPERAÇÃO NO FEDERALISMO BRASILEIRO: AVANÇOS E DESAFIOS	2010	Capítulo de livro publicado	Estado Instituições e Democracia: República	177	212	9788578110567	Ipea	['Políticas Públicas', 'Coordenação federativa', 'Cooperação Intergovernamental', 'Federalismo']
6037766951080411	FEDERALISMO E ARTICULAÇÃO INTERGOVERNAMENTAL: OS CONSELHOS DE SECRETÁRIOS ESTADUAIS	2013	Capítulo de livro publicado	Federalismo e Politicas Públicas no Brasil	213	246	9788575414293	Fiocruz	['Coordenação federativa', 'Relações Intergovernamentais', 'Políticas Públicas']
6037766951080411	SANEAMENTO BÁSICO NO BRASIL: ASPECTOS INSTITUCIONAIS DOS SERVIÇOS DE ÁGUA E ESGOTOS À LUZ DO NOVO MARCO REGULATÓRIO	2014	Capítulo de livro publicado	GESTÃO PÚBLICA: AVANÇOS E DESAFIOS DA GESTÃO POTIGUAR	11	36	9788563380074	Escola de Governo Cardeal Dom Eugênio de Araújo Sales	['Políticas Públicas', 'Saneamento básico', 'Regulação']
6037766951080411	JUDICIALIZAÇÃO DA SAÚDE: UMA ANÁLISE DA POLÍTICA NACIONAL DE MEDICAMENTOS E DA POLÍTICA NACIONAL DE ATENÇÃO FARMACÊUTICA	2014	Capítulo de livro publicado	GESTÃO PÚBLICA: AVANÇOS E DESAFIOS DA GESTÃO POTIGUAR	191	214	9788563380074	Escola de Governo Cardeal Dom Eugênio de Araújo Sales	['Políticas de Saúde', 'Judicialização da Saúde']
6037766951080411	FORTALECIMENTO DO CONTROLE INTERNO GOVERNAMENTAL: Diagnóstico e Propostas para a Controladoria Geral do RN	2014	Capítulo de livro publicado	GESTÃO PÚBLICA: AVANÇOS E DESAFIOS DA GESTÃO POTIGUAR	215	244	9788563380074	Escola de Governo Cardeal Dom Eugênio de Araújo Sales	['Controle Interno', 'Políticas Públicas']
6037766951080411	COOPERAÇÃO INTERESTADUAL: O PAPEL DO CONSAD E DO CONSED NA DISSEMINAÇÃO DE REFORMAS E POLÍTICAS PÚBLICAS	2016	Capítulo de livro publicado	Difusão de Políticas Públicas	103	132	9788568576502	EdUFABC	['Disseminação', 'Políticas Públicas', 'Conselhos de Secretários Estaduais', 'Coordenação federativa']
6037766951080411	INOVAÇÃO NA ASSEMBLEIA LEGISLATIVA: CASO DA ESCOLA DA ASSEMBLEIA DO ESTADO RIO GRANDE DO NORTE, BRASIL	2017	Capítulo de livro publicado	Caderno de estudos legislativos	63	112	9788555640490	Jovens Escribas	['Inovação na gestão pública', 'Escolas de Governo', 'Escola da Assembleia']
6037766951080411	DIGITAL TRANSFORMATION, BRAZIL	2019	Capítulo de livro publicado	Global Encyclopedia of Public Administration	1	6	9783319318165	Springer	['Democracia digital', 'Governo Eletrônico']
6037766951080411	Articulação horizontal no federalismo brasileiro: a experiência do Consad	2008	Capítulo de livro publicado	Políticas públicas, Federalismo e Redes de articulação para o desenvolvimento			9788587089625	Editora Unoesc	[]
6476649401093818	Sociedade Globalizada: Que Sentido Para As Práticas Educacionais?	2000	Capítulo de livro publicado	Desafios da Educação do Fim do Século	1	10	8586738123	Unesp -Marília	['Educacao', 'Globalizacao', 'Participacao']
6476649401093818	Um intelectual atípico	2001	Capítulo de livro publicado	Maurício Tragtemberg: Uma vida para as Ciências Humanas	364	373		Editora UNESP	['Formação', 'Intelectual', 'cooptação', 'burocracia', 'classe operária']
6476649401093818	A natureza humana na Antropologia	2005	Capítulo de livro publicado	Kant: natureza e liberdade	51	70	8532802974	Editora da Universidade Federal de Santa Catarina	['Kant', 'Antropologia', 'Natureza humana']
6476649401093818	Esfera pública em Habermas	2004	Capítulo de livro publicado	Ética, política e linguagem - confluências	226	243	8589011534	CEFIL	['Habermas', 'Esfera pública', 'Filosofia política', 'Democracia']
6476649401093818	A teoria do discurso na filosofia do direito de Habermas	2005	Capítulo de livro publicado	Habermas em discussão	69	79	8599608010	Editora Nefipo	['Teoria do discurso', 'Filosofia do direito', 'Jürgen Habermas']
6476649401093818	Razão filosófica	2009	Capítulo de livro publicado	Teoria crítica e sociedade contemporânea	89	100	9788571399020	EDUNESP	['razão filosófica', 'Horkheimer', 'teoria crítica', 'Foucault', 'Marcuse', 'Filosofia']
6476649401093818	Falibilismo filosófico em Habermas	2008	Capítulo de livro publicado	O pensamento de Habermas em questão	167	197	9788560810055	Oficina Universitária	['falibilismo', 'Habermas', 'Teoria do conhecimento']
6476649401093818	Felicidade: inclinações e determinação	2009	Capítulo de livro publicado	Kant e o kantismo: heranças interpretativas	231	248	978851100162X	Brasiliense; FAPESP	['Immanuel Kant', 'Filosofia prática']
6476649401093818	O belo e a música	2010	Capítulo de livro publicado	Kant e a música	75	91	9788598233499	Barcarolla	['Immanuel Kant', 'juízo de gosto', 'música']
6476649401093818	O que é o Homem? Um paralelismo entre a 'Anthropologie' e a filosofia teórica de Kant	2010	Capítulo de livro publicado	Was ist der Mensch? Antropologia, estética e teleologia em Kant	77	100	9789728531898	Centro de Filosofia da Univ. de Lisboa	['autoconhecimento', 'autoconsciência pura', 'Immanuel Kant', 'Crítica da razão pura', 'Antropologia de um ponto de vista pragmático']
6476649401093818	Hermenêutica e normatividade	2013	Capítulo de livro publicado	Reconhecimento, direito e discursividade em Habermas	91	126	9788561673	Editora da UNIFESP	['hermenêutica', 'normatividade', 'Jürgen Habermas', 'Hans Georg Gadamer']
6476649401093818	Direito e legitimidade: paradoxo da democracia (no prelo)	2013	Capítulo de livro publicado	Espectros da Filadelfia: os  dilemas do constitucionalismo moderno e contemporâneo	62	81	999999999999X	Nefipo	['Jürgen Habermas', 'Filosofia do direito', 'Democracia', 'legitimidade']
6476649401093818	Organismo no Opus Postumum	2012	Capítulo de livro publicado	Kant e a biologia	183	210	9788598233635	Barcarola	['Opus Postumum', 'organismo', 'Immanuel Kant', 'Filosofia prática']
