ID-Lattes	Título	Ano	DOI	Veículo	ISBN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	
4923576932176873	Segmentação de mercado, comportamento do mercado doméstico e de ADRs: algumas evidências do mercado brasileiro e argentino.	2001		XXV ENANPAD		1				.	['ADR', 'Correlações entre índices de ações']
4923576932176873	Testing Differences of Stock Returns Before and After the Opening of Emerging Economies	2002		IBEC 2002 - International Business and Economy Conference	15372316						['Integração de mercados', 'Análise multivariada']
4923576932176873	Multiple regression analysis applied to the profitability of the pension fund investments in Brazil: a primer.	2002		31st Annual Meeting of the Western Decision Sciences Institute (WDSI)							['Regressão múltipla', 'Fundos de Pensao']
4923576932176873	Ratio versus regression analysis: some empirical evidence in Brazil	2002		Segundo Encontro Brasileiro de Finanças		CD-Rom					['índices financeiros', 'análise de regressão']
4923576932176873	Cointegração e causalidade entre variáveis macroeconômicas, risco Brasil e os retornos no mercado de ações brasileiro	2002		ANPEC SUL 2002							['Variáveis macroeconômicas', 'Índices de mercado', 'co-integração']
4923576932176873	Estimação da Co-Integração das Principais Bolsas da América Latina, Estados Unidos e Japão pela Metodologia de Johansen.	2002		XXVI ENANPAD							['co-integração', 'Bolsa de Valores', 'Metodologia de Johansen']
4923576932176873	A relação entre os lucros das empresas e os preços de suas ações no mercado de capitais: uma aplicação do teste de causalidade de Granger	2003		Terceiro Encontro Brasileiro de Finanças							['Lucro', 'Causalidade de Granger', 'Hipótese de mercado eficiente']
4923576932176873	Estimativa do custo de capital próprio de pequenas empresas através do CAPM	2003		III EGEPE							['Custo de Capital Próprio', 'CAPM']
4923576932176873	Benefícios econômicos e estratégicos da implementação de sistemas de gestão ambiental: reflexões e alguns exemplos de sucesso.	2004		Slade 2004		CD-Rom					['Gestão ambiental', 'ISO 14000', 'Estudo de Evento', 'Índices de lucratividade']
4923576932176873	A reciclagem de resíduo de construção e demolição: uma aplicação da análise multivariada.	2004		I Conferência Latino-americana de Construção Sustentável (CLACS´04) e 10o. Encontro Nacional de Tecnologia do Ambiente Construído (ENTAC´04).		CD-Rom					['Resíduos de construção e demolição', 'Reciclagem', 'Análise multivariada']
4923576932176873	A relação entre o mercado de ações e variáveis macroeconômicas: uma análise econométrica para o Brasil no período pós-plano Real.	2004		VII Encontro de Economia da Região Sul		CD-Rom					['Variáveis macroeconômicas', 'Índices de ações', 'Causalidade reversa']
4923576932176873	Co-movimentos entre os mercados de ações da América Latina e Ásia	2004		Quarto Encontro Brasileiro de Finanças		CDROM					['Co-movimentos', 'Correlação', 'Teste M de Box', 'Análise de componentes principais']
4923576932176873	Meio ambiente e desempenho econômico-financeiro: benefícios dos Sistemas de Gestão Ambiental (SGAs) e o impacto da ISO 14001 nas empresas brasileiras.	2004		XXVIII Enanpad				GSA2596			['Sistemas de Gestão Ambiental', 'NBR ISO 14001', 'Desempenho Financeiro']
4923576932176873	Crise, co-integração e previsão: uma aplicação nos mercados acionários da América Latina, Estados Unidos, Japão e Inglaterra.	2004		XXVIII Enanpad		FIN918					['Crises econômicas', 'Efeito contágio', 'Previsão com co-integração']
4923576932176873	Uma aplicação da teoria das opções reais à análise de investimentos em tecnologia ASP.	2004		XXXVI Simpósio Brasileiro de Pesquisa Operacional		CDROM		TC035			['Opções reais', 'Tecnologia ASP - Application Service Provider']
4923576932176873	Desempenho ambiental versus desempenho econômico-financeiro: um estudo em empresas brasileiras certificadas pela ISO 14001	2004		18o. Congresso do Mercado de Capitais - APIMEC		CDROM					['Sistemas de Gestão Ambiental', 'NBR ISO 14001', 'Desempenho Financeiro']
4923576932176873	Linear and nonlinear univariate models applied to forecasting financial series	2005		The Institute of Industrial Engineers Annual Conference, IERC 2005 Conference		1			1	6	['Forecasting', 'Nonlinear models', 'Linear models']
4923576932176873	Relationship between environmental and economic-financial performances: the study from EMS certification.	2004		20th EGOS Colloquium (European Group for Organizational Studies)							['Meio Ambiente', 'ISO 14000', 'Estudo de Evento']
4923576932176873	Cash Flow, Earnings, and Dividends: a Comparison Between Different Valuation Methods for Brazilian Companies	2006		Sexto Encontro Brasileiro de Finanças		CDROM					['Avaliação de empresas', 'Desconto de dividendos', 'Fluxo de caixa descontado', 'Lucro residual']
4923576932176873	Cash Flow, Earnings, and Dividends: a Comparison Between Different Valuation Methods for Brazilian Companies.	2006		XXX ENANPAD		FIC-D	1684				['Avaliação de empresas', 'Fluxo de caixa descontado', 'Lucro residual', 'Desconto de dividendos']
4923576932176873	O índice Ibovespa e a lógica fuzzy: uma nova estratégia de investimento.	2006		Congresso Virtual Brasileiro de Administração - CONVIBRA	2179-5967	CDROM					['Lógica fuzzy', 'Eficiência de mercado', 'Estratégias de investimentos']
4923576932176873	Forecasting Brazilian exchange rates with nonlinear models.	2005		VII Congresso Brasileiro de Redes Neurais	18088589						[]
4923576932176873	Alavancagem, liquidez, tamanho, risco, imobilizado e intangíveis: um estudo de algumas condicionantes do book-to-market em empresas brasileiras.	2006		XLI Asamblea Anual CLADEA 2006		1					[]
4923576932176873	Fluxo de caixa, lucro contábil e dividendos: comparação de diferentes enfoques na avaliação de empresas brasileiras.	2006		XLI Asamblea Anual CLADEA 2006		7					[]
4923576932176873	Propriedades das séries temporais de lucros trimestrais de empresas brasileiras.	2007		EnANPAD							['Lucro trimestral', 'Random walk']
4923576932176873	Previsão fuzzy do S&P 500 com regras não-estacionárias	2007		EnADI							['Lógica fuzzy', 'Previsão de índices de mercado']
4923576932176873	Finance Journals: Características dos Principais Periódicos, Autores Importantes e Artigos Mais Citados	2007		I Encontro de Ensino e Pesquisa em Administração e Contabilidade (EnEPQ)							['Finanças', 'Finance Journals']
4923576932176873	Estimação da Co-Integração das Principais Bolsas da América Latina, Estados Unidos e Japão pela Metodologia de Johansen	2002		XXVI Encontro da ANPAD							['co-integração', 'Metodologia de Johansen']
4923576932176873	Efeito disposição e experiência: um teste de laboratório no Brasil	2008		XXXII EnANPAD		1					['Efeito disposição', 'Teoria do prospecto', 'Experiência no mercado de ações']
4923576932176873	O efeito dia-de-vencimento de opções na BOVESPA revisitado	2008		ANPEC2008							['Efeito dia-de-vencimento', 'Opções', 'Hipótese de mercado eficiente']
4923576932176873	Explaining earnings persistence: a threshold autoregressive panel unit root approach	2009		9 Encontro Brasileiro de Finanças		CD-Rom					['Earnings persistence', 'Accruals', 'Threshold autoregressions', 'Panel unit root tests']
4923576932176873	Explicando a persistência do lucro anormal das empresas brasileiras: um enfoque baseado na assimetria do efeito do lucro anormal defasado	2009		9 Encontro Brasileiro de Finanças		CD-Rom					['Lucro anormal', 'Persistência de lucros', 'Modelos autorregressivos']
4923576932176873	EMS certification and economic-financial performance: a study on Brazilian companies.	2009		BAM Conference 2009		1			1	15	['EMS']
4923576932176873	Impacto do Ni&#769;vel de Disclosure Corporativo na Volatilidade das Ac&#807;o&#771;es de Companhias Abertas no Brasil	2010		X Congresso USP de Controladoria e Contabilidade							['Disclosure', 'Volatilidade', 'Tranparência', 'Risco']
4923576932176873	O comportamento dos componentes da volatilidade das ações no Brasil no período de 1996 a 2010	2011		14a. Escola Escola de Séries Temporais e Econometria (ESTE)							['Volatilidade']
4923576932176873	O comportamento manada em mercados acionarios latino-americanos	2011		XI Encontro Brasileiro de Finanças		1					['Efeito manada']
4923576932176873	Anomalia dos accruals no mercado brasileiro de capitais	2011		XXXV EnANPAD		Fin					['Accruals']
4923576932176873	Uma investigação sobre a racionalidade nas negociações no mercado acionário brasileiro	2011		XXXV EnANPAD		Con					['Finanças comportamentais', 'Turnover anormal', 'Efeito disposição']
4923576932176873	Hedging against embarrassment	2012		Society for Consumer Psychology Florence Conference		1					['Embarrassment', 'Disposition effect']
4923576932176873	The disposition effect and group decision making	2012		Fourth Annual Meeting of the Academy of Behavioral Finance & Economics		1					['Disposition effect', 'Group decision making']
4923576932176873	The disposition effect and group decision making	2013		2013 FMA European Conference		1					['Efeito disposição', 'Group decision making']
4923576932176873	Excesso de confiança: uma análise entre turnover e retorno no mercado brasileiro	2013		13o. Encontro Brasileiro de Finanças		1					['Excesso de confiança', 'Turnover']
4923576932176873	Aversão ao risco, efeito disposição e a tomada de decisão em grupo	2013		13o. Encontro Brasileiro de Finanças		1					['Efeito disposição', 'Group decision making']
4923576932176873	Hedging against embarassment	2013		XXXVII ENANPAD	2177-2576	1					['Disposition effect', 'Behavioral finance', 'Lab experiments', 'Self-conscious emotions']
4923576932176873	O mercado aciona&#769;rio brasileiro esta&#769; precificando a curtose? Utilizac&#807;a&#771;o do excesso de curtose para elaborac&#807;a&#771;o de carteiras de investimento	2013		Convibra 2013	2179-5967						['Curtose', 'CAPM']
4923576932176873	Estratégias de gerenciamento de resultados: custos determinantes e sequencialidade	2014		XXXVIII EnANPAD 2014	2177-2576	1					['Gerenciamento de resultados']
4923576932176873	Gerenciamento de resultados por decisões operacionais e a percepção dos investidores	2014		XXXVIII EnANPAD 2014	2177-2576	1					['Gerenciamento de resultados', 'Escolhas contábeis']
4923576932176873	The disposition effect and group decision making	2014		I Encontro Brasileiro de Economia e Finanças Comportamentais		1					['Disposition effect', 'Group decision making']
4923576932176873	O efeito dotação em crianças	2014		I Encontro Brasileiro de Economia e Finanças Comportamentais		1					['Efeito dotação', 'Crianças']
4923576932176873	Vie&#769;s do status quo e perfil de risco em tomadas de deciso&#771;es por estudantes de mestrado	2014		XIV Colo&#769;quio Internacional de Gesta&#771;o Universita&#769;ria	978-85-68618	1					['Finanças comportamentais', 'Viés do status quo']
4923576932176873	Além do limite: o impacto das dívidas na saúde dos trabalhadores	2015		International Symposium on Occupational Safety and Hygiene (SHO2015)							['Dívida', 'Saúde mental', 'Finanças comportamentais']
4923576932176873	O impacto das emoções sobre o efeito disposição	2015		II Encontro Brasileiro de Economia e Finanças Comportamentais							['Finanças comportamentais', 'Efeito disposição', 'Emoções']
4923576932176873	Earnings management strategies: determinant costs and temporal sequence in Brazilian companies listed on BMF&BOVESPA	2015		15o. Encontro Brasileiro de Finanças		1					['Earnings management', 'Operational decisions', 'Real activities management']
4923576932176873	Consequences for future performance of earnings management by real activities	2015		XXXIX EnANPAD	2177-2576	1					['Earnings management', 'Real activities management', 'Performance']
4923576932176873	Teoria do prospecto, traços da personalidade, teste de reflexão cognitiva e avaliação do perfil do investidor: um estudo em finanças comportamentais	2016		XIX Encontro de Economia da Região Sul ? ANPEC/SUL							['Perfil do investidor', 'Big Five Personality Test', 'Reflexão cognitiva', 'Teoria do prospecto']
4923576932176873	Tolerância ao risco subjetivo: análise das habilidades numéricas como fator determinante	2016		III Encontro Brasileiro de Economia e Finanças Comportamentais							['Habilidade numérica', 'Tolerância ao risco']
4923576932176873	Propensão à venda do investidor brasileiro: uma análise experimental	2016		III Encontro Brasileiro de Economia e Finanças Comportamentais							['Efeito disposição', 'Propensão à venda', 'Experimentos de laboratório']
4923576932176873	Onde se inicia o efeito disposição?	2016		XIII Congresso Online de Administração (CONVIBRA 2016)	2179-5967						['Teoria do prospecto', 'Efeito disposição', 'Modelo baseado em agentes']
4923576932176873	Incentivos financeiros em experimentos econômicos: um debate teórico e empírico	2017		IV Encontro Brasileiro de Economia e Finanças Comportamentais							['Incentivos financeiros', 'Efeito disposição']
4923576932176873	Custos afundados: a decisão em grupo faz diferença?	2017		IV Encontro Brasileiro de Economia e Finanças Comportamentais							['Custos afundados', 'Tomada de decisão em grupo']
4923576932176873	Traços de personalidade, atitude ao endividamento e conhecimento financeiro: um retrato dos servidores da Universidade Federal de Santa Catarina	2017		IV Encontro Brasileiro de Economia e Finanças Comportamentais							['Traços de personalidade', 'Atitude ao endividamento', 'Conhecimento financeiro']
4923576932176873	Efeito disposição em decisões de investimento de representantes e sua relação com a emoção: evidências experimentais	2017		XLI EnANPAD							['Representantes', 'Efeito disposição']
4923576932176873	A influência da capacidade cognitiva no processo de aprendizagem de alfabetização financeira	2018		V Encontro Brasileiro de Economia e Finanças Comportamentais							['Alfabetização financeira', 'Cognitive reflection', 'Disposition effect']
4923576932176873	Excesso de confiança e otimismo de CEO's: Impactos sobre o desempenho de empresas brasileiras de capital aberto de 2012 a 2015.	2018		V Encontro Brasileiro de Economia e Finanças Comportamentais							['Excesso de confiança e otimismo', 'CEO', 'Desempenho empresarial']
4923576932176873	Gênero dos CEOs como moderador da relação entre estrutura de capital e desempenho financeiro de empresas brasileiras de capital aberto	2018		V Encontro Brasileiro de Economia e Finanças Comportamentais							['Moderação', 'Gênero', 'Estrutura de capital', 'Desempenho empresarial', 'Finanças comportamentais']
4923576932176873	Efeito disposição na negociação de ações	2018		SemeAd		XXI			1	16	['Efeito disposição', 'Tomada de decisão em grupo']
4923576932176873	The Impact Of Cross-Listings: An Event Study Of Brazilian ADRs	1998		1998 BALAS (BUSINESS ASSOCIATION FOR LATIN AMERICAN STUDIES)		1			324	333	['ADR', 'CAPM', 'Estudo de Eventos']
5322636314530267	Uma Antropologia Aplicada às Relações Internacionais	1997		Seminário: Ciências Sociais, Estado e Sociedade. Programa de Pósgraduação em Antropologia Social (PPGAS) / Departamento de Ciências Socias, École Normale Supérieure, Paris							['Antropologia Norteamericana', 'Antropologia Aplicada']
5322636314530267	Comentarios sobre la politización de la cultura nacional en la Argentina	1996		From Articulation to Globalization / National Anthropologies in Latin America							['America Latina', 'Antropologia Politica', 'Violencia Politica']
5322636314530267	Intelectuales, política y esfera pública en el espacio nacional argentino	2000		Seminario Ideas e Intelectuales en el siglo XX: Argentina y América Latina							['intelectuales', 'Esfera Pública']
5322636314530267	Savoirs anthropologiques, Etats nationaux et internationalisation	2000		États nationaux, internationalisation et rédéfinitions des identités - Semaine Bresil 2000							['Antropologia', 'Estado', 'Populações']
5322636314530267	Intimidade social e esfera pública. Política e Cultura no espaço nacional argentino, 1946-1955	2001		Encontro Nacional do Núcleo de Antropologia da política (NuAP-Pronex)							['Intimidade social', 'Espaço público', 'Espaço Nacional']
5322636314530267	Moedas doentes, terapias monetárias e culturas econômicas`. Em favor de um comparatismo multi-centrado	2006		25 Reunião da Associaçao Brasileira de Antropologia							[]
5322636314530267	Sick currencies, the anthropology of money and numbers	2008		International Conference ?Number as Inventive Frontier							['moedas', 'numeros', 'Antropologia']
5322636314530267	Intimité sociale et espace publique en Argentine; 1946-1955	2000		Atelier États nationaux, internationalisation et rédéfinitions des identités - Semaine Bresil 2000							['Intimidade social', 'Espaço público']
5736078976141563	Impactos no Desempenho das Organizações pela ISO 9001,2,3.	1996		Simpósio de Gestão da Inovação Tecnológica							[]
5736078976141563	Sistema de Custo com Base em Atividades: O Caso de um Grande Hospital de Belo Horizonte	1996		XX Enanpad							[]
5736078976141563	Marketing de Relacionamento e Tecnologias de Informação: Análise Em Instituições Bancárias	1997		XXI ENANPAD							['Marketing de relacionamento']
5736078976141563	The Importance of ISO 9000 Series from Companies View	1997		Eighth annual meeting of the production and operation management society - de 12 à 15 de Abril de 97							[]
5736078976141563	Value Analyses on Airline Companies	1997		Eighth Annual Meeting of the Production and Operations Management Society - de 12 à 15 de Abril							[]
5736078976141563	How To Fit Tqm To The Service Industry	1997		Eighth Annual Meeting of the Production and Operations Management - de 12 à 15 de Abril de1997							[]
5736078976141563	A competição emergente no novo cenário de telecomunicações no Brasil	1998		XX Simpósio de Gestão da Inovação Tecnológica							[]
5736078976141563	O Uso da Tecnologia da Informação na Construção de Relacionamentos com Investidores do Mercado de Capitais: um Estudo de Caso sobre o Processo de Aprendizagem Organizacional no Banco do Brasil	1999		X ENANGRAD							['tecnologia da informação']
5736078976141563	Analysing The Competitive Strategies Adopted By Belo Horizonte Software Companies	1997		Eight Annual Meeting of the Production and Operations Management / de 12 à 15 de Abril de 1997							[]
5736078976141563	Das Alternativas Mercadológicas: Que Caminho Seguir?	1998		XXXIII Asamblea del Consejo Latinoamericano de Escuelas de Administración							[]
5736078976141563	Um Estudo Exploratório de Projetos de Desenvolvimento de Sistemas de Database Marketing e Proposta de um Modelo Genérico de Desenvolvimento	1999		X ENANGRAD							[]
5736078976141563	Métodos de Intervenção Organizacional: uma Análise Comparativa.	1996		XX Enanpad							['Metodos de Intervencao Organizacional']
5736078976141563	Proposta de Avaliação do Ensino À Distância Pela Internet	1998		V Congresso Internacional de Educação à distância							[]
5736078976141563	Comércio Eletrônico Na Internet: Uma Pesquisa Exploratória No Mercado Consumidor	1998		XXII ENANPAD							[]
5736078976141563	Sistema de Informações Geográficas: Caracterização, Custos de Implantação e o Caso da Companhia Energética de Minas Gerais	1999		XXIII ENANPAD							[]
5736078976141563	Análise de Desempenho de Marketing de Relacionamento Apoiado por sistemas de Database Marketing em Ambientes de Competitividade	1999		X ENANGRAD							['Marketing de relacionamento', 'Database marketing']
5736078976141563	Desafios para a Gerência do Conhecimento e para as Organizações	1999		ABAS							['Aprendizagem organizacional', 'Estratégia através da aprendizagem']
5736078976141563	Different Managerial Perpectives in Estrategic Administration: an Analysis in the textile industrial section in Minas Gerais	1999		ABAS							['estratégias industriais']
5736078976141563	Reflexive Analysis of Productive and Qualification form Work in Brazil	1999		International Conference of the Production and Operations Management Society							['work qualification']
5736078976141563	Chalenges for the Management of Knowlegde to improve living Companies	1999		International Conference of the Production and Operations Management							['living companies', 'knowledge requirement']
5736078976141563	Investor Relations Strategy: The case of Banco do Brasil	2000		BALAS - Business Association of Latin American Studies							['Investor Relations', 'financial system', 'Market']
5736078976141563	Database Marketing as support tool in the whole saler's system: the Embrasil case	2000		BALAS - Business Association of Latin American							['Database marketing', 'saler system']
5736078976141563	Knowledge Management: Strategies and tools for competitive advantage	2000		BALAS - Business Association of Latin American Studies							['Knowledge Management', 'competitive advantage']
5736078976141563	The Distance Learning (DL) Market - Assessment and Dissemination of Knowledge	2000		Congresso Latinoamericano das Escolas de Administração							['Ensino à distância', 'Avaliação']
5736078976141563	The impact of Reliability on delivering service quality: study in vehicle repair and maintenance companies through the SEVQUAL model	2000		Congresso Latinoamericano das Escolas de Administração							['Service Quality', 'maintenance companies']
5736078976141563	Analisys of the Strategic Posture: Looking for a toll to evaluate the strategic posture of a company	2000		Congresso latinoamericano das Escolas de Administração							['strategic posture']
5736078976141563	Competitive Advantadge, generic strategies and market leadership: a critical relfexive analisys of the Porter Model	2000		Congresso Latinoamericano das Escolas de Administração							['competitive advantade', 'leadership']
5736078976141563	Visão estratégica em mercados globalizados	2000		Congresso Latinoamericano das Escolas de Administração							['mercados globalizados']
5736078976141563	E-commerce: architecture, consumer behaviour and cases in Brasil - A new way of integration of markets in a globalization scenario	2000		Congresso Latinoamericano das Escolas de Administração							['e-commerce', 'consumer behaviour']
5736078976141563	Uma abordagem para estratégia utilizando analogias	2000		ENANPAD 2000							['Estratégia', 'analogias', 'Marketing']
5736078976141563	Productive Restructurin, Qualification and Work in Brazil: a critical-reflexive analysis	1999		Iberoamerican Academy of Management							['Work', 'Qualification', 'Productive restructuring']
5736078976141563	CRM - Customer Relationship Management in E-Business Environment: Managing Customer's Information and Interactions	2001		Business Association of Latin America Studies							['CRM', 'e-business environment']
5736078976141563	A Utilização de Sistemas de Database Marketing apoiando ações de Marketing de Relacionamento	2001		VII Congresso Pan-americano de Administração							['Database marketing', 'Marketing de relacionamento']
5736078976141563	An Empirical Assessment of a Model of Behavioral Consequences of Service Quality	2001		IV SIMPOI/ POMS 2001							['model of behavioral consequences', 'Service Quality']
5736078976141563	O Papel das Estratégias Tácitas na Competitividade Organizacional: uma Contribuição Teórica à Inteligência Estratégica Organizacional	2001		ENANPAD 2001 - Encontro da Associação Nacional dos Programas de Pós-graduação em Administração							['estratégias tácitas', 'competitividade organizacional', 'inteligência estratégica']
5736078976141563	Strategic Marketing Environment based on Integrated CRM to Foster Competition	2001		The First International Conference on Electronic Business							[]
5736078976141563	The use of the email as Marketing Tool	2001		First International Conference on Eletronic Business					95	97	['email', 'marketing tool']
5736078976141563	Reflexões sobre as incertezas e intenções comportamentais do consumidor intensivo de energia elétrica frente a reestruturação do setor no Brasil	2001		IV Encontro de Economistas de Língua Portuguesa							['Comportamento do consumidor', 'setor energia elétrica']
5736078976141563	Las Redes Organizacionales en el Escenario de Cluster: un entorno de oportunidades para las pequenas y medianas empresas	2001		CLADEA 2001							['redes', 'clusters', 'oportunidades de negócio', 'Inovação']
5736078976141563	Estratégias de Relacionamentos em Bancos: um Estudo Empírico	2002		ENANPAD 2002							[]
5736078976141563	Orientação ao Mercado, Gestão do Conhecimento de Marketing e o Sucesso de Novos Produtos: Uma Pesquisa Emírica no Setor Industrial	2002		ENANPAD 2002							[]
5736078976141563	Um Exame Empírico do Modelo de Conseqüências Comportamentais da Qualidade de Serviços	2002		ENANPAD 2002							[]
5736078976141563	Avaliação de um Modelo de Mensuração de Desempenho de Serviços Oferecidos por Empresas Públicas	2002		VII Congreso Internacional del Clad sobre la Reforma del Estado y de la Administración							[]
5736078976141563	Modelagem Discriminante na Identificação de Construtos Preponderantes e Prescrição de Produtos de Sucesso	2002		Congresso LatinoAmericano de Escuelas de Administración							['Lançamento de novos produtos', 'Produtos de sucesso', 'Gestão do conhecimento em marketing']
5736078976141563	Mensuração de Cadeia de Conceitos de Satisfação Oferecidos por Empresas Públicas	2002		Congresso LatinoAmericano de Escuelas de Administración							[]
5736078976141563	Avaliação da Qualidade do Ensino de Pós-graduação: Elementos para Construção e Validação de um Instrumento de Pesquisa	1999		BALAS - Business Association of Latin American Studies							[]
5736078976141563	Proposal of a Model of Analysis and Measurement of the Strategic Dynamics of the Organizations: A Study in Textiles Industries of Minas Gerais	1999		POMS - Production and Operation Management Society							['Estratégia', 'Indústria Têxtil']
5736078976141563	Um Estudo Empírico das Intenções Comportamentais de Clientes de Serviços	1999		Iberoamerican Academy of Management							['Serviços', 'Comportamento do consumidor']
5736078976141563	Computador no Ensino Básico	1977		Encontro Estadual dos Professores de Matemática							['Informática', 'Educação']
5736078976141563	Algumas Reflexões sobre o Ensino de Cálculo Numérico e a Evolução Tecnológica das Décadas de 60 e 70	1978		II Encontro Nacional de Cálculo Numérico							[]
5736078976141563	Descritores de um Ambiente de Uso de Dados para Tomada de Decisão	1985		Associação Nacional dos Programas de Pós-Graduação em Administração							[]
5736078976141563	Methods of Knowledge Acquisition and Representation for Expert Systems	1988		Second International Workshop on Artificial Intellligence in Economics and Management							[]
5736078976141563	Enfrentando Problemas de Qualidade de Serviços	1997		Sociedade Brasileira para o Progresso da Ciência							[]
5736078976141563	Brazilian's Bank Relationship Strategies: The Consumer Perspective	2002		BALAS - Business Association of Latin American studies							['Comportamento do consumidor', 'Estratégia de relacioinamento']
5736078976141563	Estratégias de Relacionamento entre Bancos e Clientes: o Desenvolvimento de uma Escala.	2002		Congresso LatinoAmericano de Escuelas de Administración - CLADEA							[]
5736078976141563	A Concentração de Propriedade e Controle como Mecanismo de Governança no Sistema Financeiro Brasileiro	2002		IX Congresso COPPEAD de Administração							[]
5736078976141563	Performance of New Product in the Market: The Influence of Marketing Knowledge and Innovation	2003		Joint International Conference - EUROMA POMS							['Conhecimento de Marketing', 'Novos Produtos']
5736078976141563	Inflluence of Marketing Knowledge and Innovation in New Products	2003		POM 2003 - POM in the Service Economy							['Conhecimento de Marketing', 'Novos Produtos']
5736078976141563	Inteligência Competitiva em Marketing no Varejo de Equipamentos de Informática	2003		I Encontro de Estudos em Estratégia							['Inteligência de marketing', 'Varejo']
5736078976141563	Validation of the Types of Measurement Used in an Empirical Assessment of a Theoretical Model of Service Quality	2002		BALAS - Business Association of Latin American Studies							[]
5736078976141563	A Cidadania Corporativa como Ação Mercadológica: Um Estudo no Setor Varejista de Belo Horizonte	2002		Cladea - Asamblea del Consejo Latinoamericano de Escuelas de Administración							[]
5736078976141563	Construção do Conhecimento em Estratégia e em Competitividade: Uma Síntese	2003		I Encontro de Estudos em Estratégia							[]
5736078976141563	An Observer Look on the Brand War of Nourishing Sector	2003		POM 2003 - POM in the Service Economy							[]
5736078976141563	Verificando Estratégias de Atração e Retenção de Clientes no Setor de Telefonia Móvel de Belo Horizonte: Aplicação do Valor do Cliente como Vantagem Competitiva	2003		SIMPOI 2003							['Valor do cliente', 'Vantagem competitiva']
5736078976141563	O Olhar de um Observador Sobre a Guerra de Marcas de Produtos Alimentícios	2003		I Simpósio de Gestão e Estratégia em Negócios - SIMGEN UFRRJ							['Produtos alimentícios', 'Equações Estruturais']
5736078976141563	Modelagem por Equações Estruturais: Uma Revisão Teórica	2003		XXXVIII Assembléia Anual CLADEA							['Equações Estruturais']
5736078976141563	Proposição, Validação e Teste de um Modelo de Marketing de Relacionamento em Bancos	2003		XXXVIII Assembléia Anual CLADEA							[]
5736078976141563	Proposição de uma Escala de Avaliação da Decisão Estratégica do Grande Consumidor do Estado de Minas Gerais em Investir em Geração de Energia Elétrica	2003		XV Prêmio Minas de Economia							['Estratégia', 'Comportamento do consumidor']
5736078976141563	Estratégia para Aquisição em Codificação, Uso e Distribuição do Conhecimento em Mercados Estratégicos	1999		XXXIV Cladea							[]
5736078976141563	Estratégia de Marketing ou Regulamentação: Qual o Diferencial de Sucesso das Empresas Brasileiras Telecomunicações Líderes de Mercado?	2003		XXXVIII Assembléia Anual CLADEA							[]
5736078976141563	Brazilian Telecommunications Sector: Development, Restructuring, Privatization, and Competition	2004		15th biennial conference - International Telecommunications Society							['Telecomunicações']
5736078976141563	Análise prospectiva do desempenho por resultados em organizações: um estudo na indústria manufatureira	2004		XV Enangrad - Encontro da Associação Nacional dos Cursos de Graduação em Administração							[]
5736078976141563	Implementação estratégica em segurança e saúde ocupacional: uma nova visão comom os fatores organizacionais podem contribuir para os acidentes, estudo de caso de mineradora brasileira.	2004		VII SEMEAD - Seminários em Administração							[]
5736078976141563	Determinantes Estratégicos do Desempenho de Empresas em Ambientes Turbulentos	2004		ENANPAD 2004							['Estratégia', 'Desempenho organizacional']
5736078976141563	Utilização da Análise Fatorial no Estudo do Processo de Concepção Estratégica dos Bancos no Brasil	2004		SLADE - XVII CONGRESSO LATINOAMERICANO DE ESTRATÉGIA							['Análise fatorial', 'Estratégia']
5736078976141563	Dez anos depois: uma avaliação do programa softex à luz do modelo de exportação de software de Heeks e Nicholson.	2004		XXIII SIMPÓSIO DE GESTÃO DA INOVAÇÃO TECNOLÓGICA							['Modelo de exportação']
5736078976141563	Satisfaction, Quality, Loyalty, Value, and Expectation in Service Organizations: An Empiric Research	2004		EUROMA POMS							['Fornell', 'Satisfação', 'Serviços']
5736078976141563	The Glance of an Observer on the War of Brands of Food Products	2004		FOURTH INTERNATIONAL CONFERENCE ON ELECTRONIC BUSINESS - ICEB							['Competitividade de marcas', 'Cadeia nomológica']
5736078976141563	Fatores de Sucesso na Formação de Estratégias nos Bancos com Atuação no Brasil	2004		SEGET - SIMPÓSIO DE GESTÃO EM TECNOLOGIA							['Processo estratégico', 'Bancos']
5736078976141563	Verificação da Funcionalidade de Softwares de Apoio ao BSC: Um Estudo Multicaso em Empresas de Grande Porte em Minas Gerais	2004		SEGET - SIMPÓSIO DE GESTÃO EM TECNOLOGIA							['Tecnologia de informação', 'Estratégia']
5736078976141563	Recurrent characteristics of satisfactory and unsatisfactory strategies formation process in banks operating in Brazil	2005		BALAS: Business Administration of Latin America Studies							['Estratégia organizacional', 'Setor bancário']
5736078976141563	Uma Abordagem Multiparadigmática para a Disciplina Estratégia	2005		3Es - II Encontro de Estudos em Estratégia							[]
5736078976141563	Sinais de Baixa Freqüência e a Estratégia de Retenção de Clientes	2005		3Es - II Encontro de Estudos em Estratégia							[]
5736078976141563	Ambiente Competitivo, Relações com Stakeholders e Fatores Estratégicos na Determinação do Desempenho Organizacional	2005		3Es - II Encontro de Estudos em Estratégia							[]
5736078976141563	Empreendedorismo e Relacionamento: Um Composto de Confiança e Adaptabilidade	2005		EGEPE - IV Encontro de Estudos sobre Empreendedorismo e Gestão de Pequenas Empresas							[]
